refArea,EndDate,StartDate,structure,Value,Observation URI,references,Month,publisher,Item Code,Year,dataset,Item
http://dbpedia.org/resource/Lebanon,5/31/2003,5/1/2003,,49.395274,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2004,5/1/2004,,53.593697,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2005,5/1/2005,,57.47575,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2006,5/1/2006,,60.790133,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2007,5/1/2007,,65.380525,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2008,5/1/2008,,77.56103,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2009,5/1/2009,,81.434459,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2010,5/1/2010,,82.824657,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2011,5/1/2011,,88.824904,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2012,5/1/2012,,95.353159,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2013,5/1/2013,,95.476974,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2014,5/1/2014,,99.313045,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2015,5/1/2015,,98.978333,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2016,5/1/2016,,95.790561,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2017,5/1/2017,,100.901863,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2018,5/1/2018,,106.923576,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2019,5/1/2019,,111.619826,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2020,5/1/2020,,323.517985,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2020,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2020,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2021,5/1/2021,,1055.022146,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2021,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2021,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2022,5/1/2022,,4893.00791,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2022,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2022,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,5/31/2023,5/1/2023,,19779.85802,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-May-2023,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,May,Food and Agriculture Organization,23013,2023,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2000,11/1/2000,,39.103474,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2000,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2000,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2001,11/1/2001,,43.220205,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2001,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2001,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2002,11/1/2002,,47.336935,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2002,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2002,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2003,11/1/2003,,51.51607,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2003,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2003,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2004,11/1/2004,,55.570615,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2004,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2004,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2005,11/1/2005,,59.161631,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2005,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2005,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2006,11/1/2006,,60.873216,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2006,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2006,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2007,11/1/2007,,69.296912,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2007,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2007,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2008,11/1/2008,,83.182956,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2008,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2008,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2009,11/1/2009,,81.531947,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2009,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2009,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2010,11/1/2010,,87.002555,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2010,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2010,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2011,11/1/2011,,92.084465,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2011,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2011,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2012,11/1/2012,,96.937642,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2012,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2012,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2013,11/1/2013,,98.911157,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2013,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2013,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2014,11/1/2014,,102.12555,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2014,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2014,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2015,11/1/2015,,99.96528,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2015,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2015,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2016,11/1/2016,,99.399266,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2016,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2016,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2017,11/1/2017,,103.584837,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2017,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2017,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2018,11/1/2018,,108.862327,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2018,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2018,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
http://dbpedia.org/resource/Lebanon,11/30/2019,11/1/2019,,114.568841,http://linked.aub.edu.lb/CODEC/Lebanon/observation/consumer-price-indices-Lebanon-Consumer+Prices%2C+Food+Indices+%282015+%3D+100%29-23013-November-2019,https://data.humdata.org/dataset/faostat-food-prices-for-lebanon,November,Food and Agriculture Organization,23013,2019,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/consumer-price-indices-Lebanon,"Consumer Prices, Food Indices (2015 = 100)"
